exchange,code,name,full_name,short_name,company_full_name,list_date,board
SH,601788,光大证券,光大证券,光大证券,光大证券股份有限公司,2009-08-18,主板
SH,601789,宁波建工,宁波建工,宁波建工,宁波建工股份有限公司,2011-08-16,主板
SH,601798,蓝科高新,蓝科高新,蓝科高新,甘肃蓝科石化高新装备股份有限公司,2011-06-22,主板
SH,601799,星宇股份,星宇股份,星宇股份,常州星宇车灯股份有限公司,2011-02-01,主板
SH,601800,中国交建,中国交建,中国交建,中国交通建设股份有限公司,2012-03-09,主板
SH,601801,皖新传媒,皖新传媒,皖新传媒,安徽新华传媒股份有限公司,2010-01-18,主板
SH,601808,中海油服,中海油服,中海油服,中海油田服务股份有限公司,2007-09-28,主板
SH,601811,新华文轩,新华文轩,新华文轩,新华文轩出版传媒股份有限公司,2016-08-08,主板
SH,601816,京沪高铁,京沪高铁,京沪高铁,京沪高速铁路股份有限公司,2020-01-16,主板
SH,601818,光大银行,光大银行,光大银行,中国光大银行股份有限公司,2010-08-18,主板
SH,601825,沪农商行,沪农商行,沪农商行,上海农村商业银行股份有限公司,2021-08-19,主板
SH,601827,三峰环境,三峰环境,三峰环境,重庆三峰环境集团股份有限公司,2020-06-05,主板
SH,601828,美凯龙,美凯龙,美凯龙,红星美凯龙家居集团股份有限公司,2018-01-17,主板
SH,601838,成都银行,成都银行,成都银行,成都银行股份有限公司,2018-01-31,主板
SH,601857,中国石油,中国石油,中国石油,中国石油天然气股份有限公司,2007-11-05,主板
SH,601858,中国科传,中国科传,中国科传,中国科技出版传媒股份有限公司,2017-01-18,主板
SH,601860,紫金银行,紫金银行,紫金银行,江苏紫金农村商业银行股份有限公司,2019-01-03,主板
SH,601865,福莱特,福莱特,福莱特,福莱特玻璃集团股份有限公司,2019-02-15,主板
SH,601866,中远海发,中远海发,中远海发,中远海运发展股份有限公司,2007-12-12,主板
SH,601868,中国能建,中国能建,中国能建,中国能源建设股份有限公司,2021-09-28,主板
SH,601869,长飞光纤,长飞光纤,长飞光纤,长飞光纤光缆股份有限公司,2018-07-20,主板
SH,601872,招商轮船,招商轮船,招商轮船,招商局能源运输股份有限公司,2006-12-01,主板
SH,601877,正泰电器,正泰电器,正泰电器,浙江正泰电器股份有限公司,2010-01-21,主板
SH,601878,浙商证券,浙商证券,浙商证券,浙商证券股份有限公司,2017-06-26,主板
SH,601880,辽港股份,辽港股份,辽港股份,辽宁港口股份有限公司,2010-12-06,主板
SH,601881,中国银河,中国银河,中国银河,中国银河证券股份有限公司,2017-01-23,主板
SH,601882,海天精工,海天精工,海天精工,宁波海天精工股份有限公司,2016-11-07,主板
SH,601886,江河集团,江河集团,江河集团,江河创建集团股份有限公司,2011-08-18,主板
SH,601888,中国中免,中国中免,中国中免,中国旅游集团中免股份有限公司,2009-10-15,主板
SH,601890,亚星锚链,亚星锚链,亚星锚链,江苏亚星锚链股份有限公司,2010-12-28,主板
SH,601898,中煤能源,中煤能源,中煤能源,中国中煤能源股份有限公司,2008-02-01,主板
SH,601899,紫金矿业,紫金矿业,紫金矿业,紫金矿业集团股份有限公司,2008-04-25,主板
SH,601900,南方传媒,南方传媒,南方传媒,南方出版传媒股份有限公司,2016-02-15,主板
SH,601901,方正证券,方正证券,方正证券,方正证券股份有限公司,2011-08-10,主板
SH,601908,京运通,京运通,京运通,北京京运通科技股份有限公司,2011-09-08,主板
SH,601916,浙商银行,浙商银行,浙商银行,浙商银行股份有限公司,2019-11-26,主板
SH,601918,新集能源,新集能源,新集能源,中煤新集能源股份有限公司,2007-12-19,主板
SH,601919,中远海控,中远海控,中远海控,中远海运控股股份有限公司,2007-06-26,主板
SH,601921,浙版传媒,浙版传媒,浙版传媒,浙江出版传媒股份有限公司,2021-07-23,主板
SH,601928,凤凰传媒,凤凰传媒,凤凰传媒,江苏凤凰出版传媒股份有限公司,2011-11-30,主板
SH,601929,吉视传媒,吉视传媒,吉视传媒,吉视传媒股份有限公司,2012-02-23,主板
SH,601933,永辉超市,永辉超市,永辉超市,永辉超市股份有限公司,2010-12-15,主板
SH,601939,建设银行,建设银行,建设银行,中国建设银行股份有限公司,2007-09-25,主板
SH,601949,中国出版,中国出版,中国出版,中国出版传媒股份有限公司,2017-08-21,主板
SH,601952,苏垦农发,苏垦农发,苏垦农发,江苏省农垦农业发展股份有限公司,2017-05-15,主板
SH,601956,东贝集团,东贝集团,东贝集团,湖北东贝机电集团股份有限公司,2020-12-25,主板
SH,601958,金钼股份,金钼股份,金钼股份,金堆城钼业股份有限公司,2008-04-17,主板
SH,601963,重庆银行,重庆银行,重庆银行,重庆银行股份有限公司,2021-02-05,主板
SH,601965,中国汽研,中国汽研,中国汽研,中国汽车工程研究院股份有限公司,2012-06-11,主板
SH,601966,玲珑轮胎,玲珑轮胎,玲珑轮胎,山东玲珑轮胎股份有限公司,2016-07-06,主板
SH,601968,宝钢包装,宝钢包装,宝钢包装,上海宝钢包装股份有限公司,2015-06-11,主板
SH,601969,XD海南矿,XD海南矿业,海南矿业,海南矿业股份有限公司,2014-12-09,主板
SH,601975,招商南油,招商南油,招商南油,招商局南京油运股份有限公司,2019-01-08,主板
SH,601985,中国核电,中国核电,中国核电,中国核能电力股份有限公司,2015-06-10,主板
SH,601988,中国银行,中国银行,中国银行,中国银行股份有限公司,2006-07-05,主板
SH,601990,南京证券,南京证券,南京证券,南京证券股份有限公司,2018-06-13,主板
SH,601991,大唐发电,大唐发电,大唐发电,大唐国际发电股份有限公司,2006-12-20,主板
SH,601992,金隅集团,金隅集团,金隅集团,北京金隅集团股份有限公司,2011-03-01,主板
SH,601995,中金公司,中金公司,中金公司,中国国际金融股份有限公司,2020-11-02,主板
SH,601996,丰林集团,丰林集团,丰林集团,广西丰林木业集团股份有限公司,2011-09-29,主板
SH,601997,贵阳银行,贵阳银行,贵阳银行,贵阳银行股份有限公司,2016-08-16,主板
SH,601998,中信银行,中信银行,中信银行,中信银行股份有限公司,2007-04-27,主板
SH,601999,出版传媒,出版传媒,出版传媒,北方联合出版传媒(集团)股份有限公司,2007-12-21,主板
SH,603000,人民网,人民网,人民网,人民网股份有限公司,2012-04-27,主板
SH,603001,奥康国际,奥康国际,奥康国际,浙江奥康鞋业股份有限公司,2012-04-26,主板
SH,603002,宏昌电子,宏昌电子,宏昌电子,宏昌电子材料股份有限公司,2012-05-18,主板
SH,603004,鼎龙科技,鼎龙科技,鼎龙科技,浙江鼎龙科技股份有限公司,2023-12-27,主板
SH,603005,晶方科技,晶方科技,晶方科技,苏州晶方半导体科技股份有限公司,2014-02-10,主板
SH,603006,联明股份,联明股份,联明股份,上海联明机械股份有限公司,2014-06-30,主板
SH,603007,花王股份,花王股份,花王股份,丹阳顺景智能科技股份有限公司,2016-08-26,主板
SH,603008,ST喜临门,ST喜临门,ST喜临门,喜临门健康睡眠科技股份公司,2012-07-17,主板
SH,603009,北特科技,北特科技,北特科技,上海北特科技集团股份有限公司,2014-07-18,主板
SH,603010,万盛股份,万盛股份,万盛股份,浙江万盛股份有限公司,2014-10-10,主板
SH,603011,合锻智能,合锻智能,合锻智能,合肥合锻智能制造股份有限公司,2014-11-07,主板
SH,603012,创力集团,创力集团,创力集团,上海创力集团股份有限公司,2015-03-20,主板
SH,603013,亚普股份,亚普股份,亚普股份,亚普汽车部件股份有限公司,2018-05-09,主板
SH,603014,威高血净,威高血净,威高血净,山东威高血液净化制品股份有限公司,2025-05-19,主板
SH,603015,弘讯科技,弘讯科技,弘讯科技,宁波弘讯科技股份有限公司,2015-03-03,主板
SH,603016,新宏泰,新宏泰,新宏泰,无锡新宏泰电器科技股份有限公司,2016-07-01,主板
SH,603017,中衡设计,中衡设计,中衡设计,中衡设计集团股份有限公司,2014-12-31,主板
SH,603018,华设集团,华设集团,华设集团,华设设计集团股份有限公司,2014-10-13,主板
SH,603019,中科曙光,中科曙光,中科曙光,曙光信息产业股份有限公司,2014-11-06,主板
SH,603020,爱普股份,爱普股份,爱普股份,爱普香料集团股份有限公司,2015-03-25,主板
SH,603021,*ST华鹏,*ST华鹏,*ST华鹏,山东华鹏玻璃股份有限公司,2015-04-23,主板
SH,603022,新通联,新通联,新通联,上海新通联包装股份有限公司,2015-05-18,主板
SH,603023,威帝股份,威帝股份,威帝股份,哈尔滨威帝电子股份有限公司,2015-05-27,主板
SH,603025,大豪科技,大豪科技,大豪科技,北京大豪科技股份有限公司,2015-04-22,主板
SH,603026,石大胜华,石大胜华,石大胜华,石大胜华新材料集团股份有限公司,2015-05-29,主板
SH,603027,千禾味业,千禾味业,千禾味业,千禾味业食品股份有限公司,2016-03-07,主板
SH,603028,赛福天,赛福天,赛福天,江苏赛福天集团股份有限公司,2016-03-31,主板
SH,603029,天鹅股份,天鹅股份,天鹅股份,山东天鹅棉业机械股份有限公司,2016-04-27,主板
SH,603030,全筑股份,全筑股份,全筑股份,上海全筑控股集团股份有限公司,2015-03-20,主板
SH,603031,安孚科技,安孚科技,安孚科技,安徽安孚电池科技股份有限公司,2016-08-22,主板
SH,603032,德新科技,德新科技,德新科技,德力西新能源科技股份有限公司,2017-01-05,主板
SH,603033,三维股份,三维股份,三维股份,三维控股集团股份有限公司,2016-12-07,主板
SH,603035,常熟汽饰,常熟汽饰,常熟汽饰,江苏常熟汽饰集团股份有限公司,2017-01-05,主板
SH,603036,如通股份,如通股份,如通股份,江苏如通石油机械股份有限公司,2016-12-09,主板
SH,603037,凯众股份,凯众股份,凯众股份,上海凯众材料科技股份有限公司,2017-01-20,主板
SH,603038,华立股份,华立股份,华立股份,东莞市华立实业股份有限公司,2017-01-16,主板
SH,603039,泛微网络,泛微网络,泛微网络,泛微网络科技股份有限公司,2017-01-13,主板
SH,603040,新坐标,新坐标,新坐标,杭州新坐标科技股份有限公司,2017-02-09,主板
SH,603041,美思德,美思德,美思德,江苏美思德化学股份有限公司,2017-03-30,主板
SH,603042,华脉科技,华脉科技,华脉科技,南京华脉科技股份有限公司,2017-06-02,主板
SH,603043,广州酒家,广州酒家,广州酒家,广州酒家集团股份有限公司,2017-06-27,主板
SH,603045,福达合金,福达合金,福达合金,福达合金材料股份有限公司,2018-05-17,主板
SH,603048,浙江黎明,浙江黎明,浙江黎明,浙江黎明智造股份有限公司,2021-11-16,主板
SH,603049,中策橡胶,中策橡胶,中策橡胶,中策橡胶集团股份有限公司,2025-06-05,主板
SH,603050,科林电气,科林电气,科林电气,石家庄科林电气股份有限公司,2017-04-14,主板
SH,603051,鹿山新材,鹿山新材,鹿山新材,广州鹿山新材料股份有限公司,2022-03-25,主板
SH,603052,可川科技,可川科技,可川科技,苏州可川电子科技股份有限公司,2022-10-11,主板
SH,603053,成都燃气,成都燃气,成都燃气,成都燃气集团股份有限公司,2019-12-17,主板
SH,603055,台华新材,台华新材,台华新材,浙江台华新材料集团股份有限公司,2017-09-21,主板
SH,603057,紫燕食品,上海紫燕食品,紫燕食品,紫燕食品集团股份有限公司,2022-09-26,主板
SH,603058,永吉股份,永吉股份,永吉股份,贵州永吉印务股份有限公司,2016-12-23,主板
SH,603059,倍加洁,倍加洁,倍加洁,倍加洁集团股份有限公司,2018-03-02,主板
SH,603060,国检集团,国检集团,国检集团,中国国检测试控股集团股份有限公司,2016-11-09,主板
SH,603061,金海通,金海通股份,金海通,天津金海通半导体设备股份有限公司,2023-03-03,主板
SH,603062,麦加芯彩,麦加芯彩,麦加芯彩,麦加芯彩新材料科技(上海)股份有限公司,2023-11-07,主板
SH,603063,禾望电气,禾望电气,禾望电气,深圳市禾望电气股份有限公司,2017-07-28,主板
SH,603065,宿迁联盛,宿迁联盛,宿迁联盛,宿迁联盛科技股份有限公司,2023-03-21,主板
SH,603066,音飞储存,音飞储存,音飞储存,南京音飞储存设备(集团)股份有限公司,2015-06-11,主板
SH,603067,振华股份,振华股份,振华股份,湖北振华化学股份有限公司,2016-09-13,主板
SH,603068,博通集成,博通集成,博通集成,博通集成电路(上海)股份有限公司,2019-04-15,主板
SH,603069,海汽集团,海汽集团,海汽集团,海南海汽运输集团股份有限公司,2016-07-12,主板
SH,603070,万控智造,万控智造,万控智造,万控智造股份有限公司,2022-03-10,主板
SH,603071,物产环能,物产环能,物产环能,浙江物产环保能源股份有限公司,2021-12-16,主板
SH,603072,天和磁材,天和磁材科技,天和磁材,包头天和磁材科技股份有限公司,2025-01-03,主板
SH,603073,彩蝶实业,彩蝶实业,彩蝶实业,浙江彩蝶实业股份有限公司,2023-03-16,主板
SH,603075,热威股份,热威科技股份,热威股份,杭州热威电热科技股份有限公司,2023-09-11,主板
SH,603076,乐惠国际,乐惠国际,乐惠国际,宁波乐惠国际工程装备股份有限公司,2017-11-13,主板
SH,603077,和邦生物,和邦生物,和邦生物,四川和邦生物科技股份有限公司,2012-07-31,主板
SH,603078,江化微,江化微,江化微,江阴江化微电子材料股份有限公司,2017-04-10,主板
SH,603079,圣达生物,圣达生物,圣达生物,浙江圣达生物药业股份有限公司,2017-08-23,主板
SH,603080,新疆火炬,新疆火炬,新疆火炬,新疆火炬燃气股份有限公司,2018-01-03,主板
SH,603081,大丰实业,大丰实业,大丰实业,浙江大丰实业股份有限公司,2017-04-20,主板
SH,603082,北自科技,北自科技股份,北自科技,北自所(北京)科技发展股份有限公司,2024-01-30,主板
SH,603083,剑桥科技,剑桥科技,剑桥科技,上海剑桥科技股份有限公司,2017-11-10,主板
SH,603085,天成自控,天成自控,天成自控,浙江天成自控股份有限公司,2015-06-30,主板
SH,603086,先达股份,先达股份,先达股份,山东先达农化股份有限公司,2017-05-11,主板
SH,603087,甘李药业,甘李药业,甘李药业,甘李药业股份有限公司,2020-06-29,主板
SH,603088,宁波精达,宁波精达,宁波精达,宁波精达成形装备股份有限公司,2014-11-11,主板
